Candidate Age,Candidate Gender,Highest Qualification,Job Title,CTC (Yearly),Employment Type,Marriage Status,Disability Status,Course Name,Course Sector,Candidate City,Present Village,Present District,Present State,Present Country,Job Designation,Job Location
28,Female,10th Pass,Assistant Beautician ,8000,Salaried,Married,No,Certificate Course for Data Entry Operator - 2,Others,Bangalore,Bangalore ,Bangalore,KARNATAKA,India,Assistant Beauty Therapist ,Bangalore 
23,Female,Graduation,Assistant beautician ,6500,Self Employed,Married,No,Certificate Course for Data Entry Operator - 2,Others,Bangalore,Bangalore,Bangalore,KARNATAKA,India,Assistant beautician ,Assistant Beauty Therapist 
19,Male,Higher Secondary Pass,Customer Service Associate,11719,Wage Employment- Full Time,Unmarried,No,Self Employed Tailor,Apparel,Pune,Balaji Nagar ,Pune,MAHARASHTRA,India,Customer Service Associate,"Reliance Smart Store - Sy No 28/3/1, Platinum Towers Haveli, Near Bollywood Multyplex, Wadgaon Sheri"
34,Female,10th Pass,Assistant Beautician ,8000,Salaried,Married,No,Self Employed Tailor,Apparel,Bangalore,Bangalore,Bangalore,KARNATAKA,India,Assistant Beauty Therapist ,Bangalore 
25,Female,Graduation,Customer Service Associate,11719,Wage Employment- Full Time,Unmarried,No,Self Employed Tailor,Apparel,Pune,Balaji Nagar ,Pune,MAHARASHTRA,India,Customer Service Associate,"A2,Dipak chal, Balaji Nagar,Pune, Maharashtra,India 411043"
19,Female,10th Pass,Assistant beautician ,8000,Self Employed,Unmarried,No,Certification Course on CRM Domestic Non Voice ,IT-ITeS,Bangalore,Tamil Nadu,Vellore,TAMIL NADU,India,Assistant Beauty Therapist ,Bangalore 
22,Female,10th Pass,Assistant beautician ,7000,Salaried,Unmarried,No,Certification Course on CRM Domestic Non Voice ,IT-ITeS,Bangalore,Bangalore ,Bangalore Rural,KARNATAKA,India,Assistant Beauty Therapist ,Bangalore 
26,Male,Graduation,Data Entry Operator,0,Salaried,Unmarried,No,Certificate Course in Tally - 2- I,IT-ITeS,Kolar,Kolar ,Kolar,KARNATAKA,India,Data Entry Operator,Bangalore
19,Female,Higher Secondary Pass,Assistant beautician ,8000,Self Employed,Unmarried,No,Certificate Course in Tally - 2- I,IT-ITeS,Bangalore,Siddanahosahalli,Bangalore Rural,KARNATAKA,India,Assistant Beauty Therapist ,Bangalore 
30,Male,Graduation,Customer Service Executive,12000,Salaried,Unmarried,No,Certificate Course in Tally - 2- I,IT-ITeS,Bangalore,Dharwad,Bangalore,KARNATAKA,India,Customer Service Executive ,Bangalore 
21,Female,10th Pass,Assistant beautician ,7000,Salaried,Unmarried,No,Certificate Course in Tally - 2- I,IT-ITeS,Bangalore,Bangalore,Bangalore,KARNATAKA,India,Assistant Beauty Therapist ,Bangalore 
39,Female,10th Pass,Assistant beautician ,5000,Salaried,Married,No,Certificate Course in Tally - 2- I,IT-ITeS,Bangalore,bangalore,Bangalore,KARNATAKA,India,Assistant Beauty Therapist ,Bangalore 
28,Female,10th Pass,Assistant beautician ,8000,Salaried,Married,No,Certificate Course in Tally - 2- I,IT-ITeS,Bangalore,Bangalore,Bangalore,KARNATAKA,India,Assistant Beauty Therapist ,Bangalore 
28,Female,10th Pass,Assistant beautician ,6000,Salaried,Married,No,Certificate Course in Tally - 2- I,IT-ITeS,Bangalore,Bangalore,Bangalore,KARNATAKA,India,Assistant Beauty Therapist ,Bangalore 
35,Female,10th Pass,Assistant beautician ,6000,Salaried,Married,No,Certificate Course in Tally - 2- I,IT-ITeS,Bangalore,Bangalore,Bangalore,KARNATAKA,India,Assistant Beauty Therapist ,Bangalore 
26,Male,Graduation,Process Associate,15000,Salaried,Married,No,Self Employed Tailor,Apparel,Bangalore Rural,Madhurai,Madurai,TAMIL NADU,India,Process Associate,bengaluru
20,Female,Higher Secondary Pass,Telecaller,11600,Wage Employment- Full Time,Unmarried,No,Self Employed Tailor,Apparel,Medak,mambojipally,Medak,TELANGANA,India,Telecaller,Kukatpally Hyderabad
18,Female,Higher Secondary Pass,Associate,15000,Wage Employment- Full Time,Married,No,Certificate Course for Data Entry Operator - 2,Others,Thane,Rabale,Thane,MAHARASHTRA,India,Associate,Thane
22,Female,Higher Secondary Pass,Associate ,15000,Wage Employment- Full Time,Unmarried,No,Certificate Course for Assistant Beauty Therapist (Alankrit),Beauty & Wellness,Thane,Rabada,Thane,MAHARASHTRA,India,Associate ,Thane
18,Male,Higher Secondary Pass,Telecaller  Excutive,10000,Wage Employment- Full Time,Unmarried,No,Certificate Course for Data Entry Operator - 2- 1,IT-ITeS,Pune,Kataraj ,Pune,MAHARASHTRA,India,Telecaller  Excutive,"2, Laxmi park colony, Lal bahaddur shastri marg, Above Union bank, Navi Peth, Pune 411 030 M.S. admi"
20,Female,Higher Secondary Pass,Packer,15609,Salaried,Unmarried,No,Certificate Course for Data Entry Operator - 2- 1,IT-ITeS,Pune,Wagholi 412207,Pune,MAHARASHTRA,India,Packer,Pune
22,Male,Higher Secondary Pass,Data Entry,14000,Salaried,Unmarried,No,Certificate Course for Assistant Beauty Therapist (Alankrit),Beauty & Wellness,Chandigarh,KATHA BADDI,Solan,HIMACHAL PRADESH,India,Data Entry Operator,Chandigarh
20,Female,10th Pass,Self Employed,2800,Self Employed,Unmarried,No,Certificate Course for Assistant Beauty Therapist (Alankrit),Beauty & Wellness,Chandigarh,haripur.,Solan,HIMACHAL PRADESH,India,Self Employed,Baddi
19,Male,ITI pass,Trainee Technician,12000,Salaried,Unmarried,No,Certification Course on CRM Domestic Non Voice ,IT-ITeS,Krishnagiri,Sanamavu,Krishnagiri,TAMIL NADU,India,Trainee Technician,Bangalore
19,Male,Diploma Pass,Trainee Technician,12000,Salaried,Unmarried,No, Certificate Course for CNC Operator,Automotive,Krishnagiri,Salivaram,Krishnagiri,TAMIL NADU,India,Trainee Technician,Bangalore
19,Female,Higher Secondary Pass,Associate,15000,Wage Employment- Full Time,Unmarried,No, Certificate Course for CNC Operator,Automotive,Mumbai,Bangalore ,Thane,MAHARASHTRA,India,Associate,Thane
20,Female,Higher Secondary Pass,BACK OFFICE EXECUTIVE,10000,Salaried,Unmarried,No,Certificate Course for Data Entry Operator - 2,Others,Ahmedabad,Naroda,Ahmedabad,GUJARAT,India,BACK OFFICE EXECUTIVE,"NIKOL,AHMEDABAD"
22,Female,Higher Secondary Pass,Trainee CSA,12074,Wage Employment- Full Time,Unmarried,No,Certificate Course for Assistant Beauty Therapist (Alankrit),Beauty & Wellness,Thane,Rabale,Thane,MAHARASHTRA,India,Trainee CSA,Thane
25,Female,Graduation,MR,12000,Wage Employment- Full Time,Married,No,Certification Course on CRM Domestic Non Voice ,IT-ITeS,Thane,Digha,Thane,MAHARASHTRA,India,MR,mumbai
32,Male,10th Pass,Trainee Technician,12000,Salaried,Unmarried,No,Certificate Course for Assistant Beauty Therapist (Alankrit),Beauty & Wellness,Bagalkot,Kubasad Galli,Bagalkot,KARNATAKA,India,Trainee Technician,Bangalore
25,Female,Higher Secondary Pass,officer sales,19203,Wage Employment- Full Time,Unmarried,No,Certificate Course for Data Entry Operator - 2- 1,IT-ITeS,Pune,Swarget ,Pune,MAHARASHTRA,India,officer sales,"201/D/1, Gr, 1st & 2nd Flr, Indra Pusti,Fergussion College Road, Pune, Maharashtra, 411004"
21,Male,Higher Secondary Pass,marketing manager,16500,Wage Employment- Full Time,Unmarried,No,Certificate Course for Data Entry Operator - 2,Others,Raigarh(MH),panvel,Raigarh(MH),MAHARASHTRA,India,M M,mumbai
35,Female,Higher Secondary Pass,seales exe,24000,Wage Employment- Full Time,Married,No,Certificate Course for Data Entry Operator - 2,Others,Thane,Koper khairne ,Thane,MAHARASHTRA,India,executive,mumbai
27,Male,Higher Secondary Pass,painter,400,Wage Employment- Full Time,Unmarried,No,Certification Course on CRM Domestic Non Voice ,IT-ITeS,North 24 Parganas,Charalkhali,North 24 Parganas,WEST BENGAL,India,P.applicator ,New town
23,Male,ITI pass,Trainee Technician,15000,Salaried,Unmarried,No,Data Entry Operator,IT-ITeS,Kollam,Neeleswaram,Kollam,KERALA,India,Trainee Technician,Bangalore
30,Male,10th Pass,Customer Care Executive,11000,Salaried,Unmarried,No,Certification Course on CRM Domestic Non Voice ,IT-ITeS,Bangalore,Bangalore South,Bangalore,KARNATAKA,India,Customer Care Executive,Bengaluru
21,Female,Higher Secondary Pass,Student Coordinator,12000,Salaried,Unmarried,No,Work Place Skills,Others,Bangalore,Bangalore South,Bangalore,KARNATAKA,India,Student Coordinator,Bangalore
34,Male,Graduation,Tele Sales Associate,9000,Salaried,Unmarried,No,Certification Course on CRM Domestic Non Voice ,IT-ITeS,Pune,Wagholi ,Pune,MAHARASHTRA,India,Tele Sales Associate,Pune
19,Male,Diploma Pass,Trainee Technician,15000,Salaried,Unmarried,No,Certification Course on CRM Domestic Non Voice ,IT-ITeS,Krishnagiri,Usthanapalli ,Krishnagiri,TAMIL NADU,India,Trainee Technician,Bangalore
18,Male,Diploma Pass,Trainee Technician,15000,Salaried,Unmarried,No,Certificate Course for Assistant Beauty Therapist (Alankrit),Beauty & Wellness,Krishnagiri,Mookkondapalli,Krishnagiri,TAMIL NADU,India,Trainee Technician,Bangalore
23,Female,10th Pass,Business Asscoiate,0,Salaried,Unmarried,No,Certification Course for Retail Sales Associate-1_RSA-1,Retail,Bangalore,Banglore,Bangalore,KARNATAKA,India,Business Asscoiate,Bangalore
30,Female,10th Pass,Business Asscoiate,0,Salaried,Married,No,Certificate Course on Aari and Embroidery Work-I,Apparel,Bangalore,Banglore,Bangalore,KARNATAKA,India,Business Asscoiate,Bangalore
25,Male,Graduation,Agent,19823,Salaried,Unmarried,No,Certification Course for Retail Sales Associate-1_RSA-1,Retail,Pune,Kesnand ,Pune,MAHARASHTRA,India,Agent,pune
24,Male,Higher Secondary Pass,telecalling excutive,13500,Wage Employment- Full Time,Unmarried,No,Certification Course for Retail Sales Associate-1_RSA-1,Retail,Pune,Dhayari ,Pune,MAHARASHTRA,India,telecalling excutive,"315 Work Avenue Campus, Ascent Building, #77, Koramangala Industrial Layout Jyothi Nivas College Roa"
19,Female,Higher Secondary Pass,Receptionist.,120000,Salaried,Unmarried,No,Certificate Course for Assistant Beauty Therapist (Alankrit),Beauty & Wellness,Bangalore Rural,Bangalore ,Bangalore,KARNATAKA,India,Receptionist.,Bangalore
20,Female,Higher Secondary Pass,Beautician ,10000,Salaried,Unmarried,No,Certificate Course For Retail Sales Associate 1,Retail,Hyderabad,Secunderabad ,Hyderabad,TELANGANA,India,Beautician ,Ramanthapur 
22,Female,Higher Secondary Pass,Beautician,10000,Salaried,Unmarried,No,Certificate Course for Fitter Electrical and Electronic Assembly,Capital Goods,Hyderabad,Musheerabad ,Hyderabad,TELANGANA,India,Beautician ,Ramanthapur 
19,Female,Higher Secondary Pass,SEO Intern,5000,Salaried,Unmarried,No,Certification Course on CRM Domestic Non Voice ,IT-ITeS,Ghaziabad,Khora,Gautam Buddha Nagar,UTTAR PRADESH,India,SEO Intern,Noida
22,Female,10th Pass,Business Asscoiate,0,Salaried,Unmarried,No,Certificate Course for Assistant Beauty Therapist (Alankrit),Beauty & Wellness,Bangalore,Bangalore,Bangalore,KARNATAKA,India,Business Asscoiate,Bangalore
19,Female,10th Pass,Relationship Executive,12000,Salaried,Unmarried,No,Certification Course on CRM Domestic Non Voice ,IT-ITeS,Bangalore,Bangalore ,Bangalore,KARNATAKA,India,Relationship Executive,Bangalore
19,Female,10th Pass,beautician ,9000,Salaried,Unmarried,No,Certification Course on CRM Domestic Non Voice ,IT-ITeS,South 24 Parganas,Hyderabad ,Hyderabad,TELANGANA,India,beautician ,Ramanthapur 
22,Male,Higher Secondary Pass,Rider,12000,Wage Employment- Full Time,Unmarried,No,Certification Course on CRM Domestic Non Voice ,IT-ITeS,Pune,Bhosri,Pune,MAHARASHTRA,India,Rider,pune
22,Female,Higher Secondary Pass,Beautician,8000,Wage Employment- Full Time,Unmarried,No,Certification Course on CRM Domestic Non Voice ,IT-ITeS,Pune,Pune,Pune,MAHARASHTRA,India,Beautician,yerwada
31,Female,Graduation,Beautician,6000,Self Employed,Married,No,Certificate Course for Assistant Beauty Therapist (Alankrit),Beauty & Wellness,Pune,Pune,Pune,MAHARASHTRA,India,Beautician,pune
28,Female,Higher Secondary Pass,Beautician,6500,Self Employed,Married,No,Certificate Course for Assistant Beauty Therapist (Alankrit),Beauty & Wellness,Pune,Pune,Pune,MAHARASHTRA,India,Beautician,Pune
24,Female,Higher Secondary Pass,Sales Executive,30000,Wage Employment- Full Time,Unmarried,No,Certificate Course for Assistant Beauty Therapist (Alankrit),Beauty & Wellness,Pune,Kalewadi,Pune,MAHARASHTRA,India,Sales Executive,Pune
25,Female,Graduation,Beautician,6000,Self Employed,Unmarried,No,Certificate Course for Assistant Beauty Therapist - Alankrit- I,Beauty & Wellness,Pune,Pune,Pune,MAHARASHTRA,India,Beautician,pune
30,Male,Higher Secondary Pass,Assistant Accountant,12000,Salaried,Unmarried,No,Certificate Course for Assistant Beauty Therapist - Alankrit- I,Beauty & Wellness,Ahmedabad,Mathurdas,Ahmedabad,GUJARAT,India,Assistant Accountant,"Naroda, Ahmedabad, Gujrat"
28,Female,Graduation,officer sales,19234,Wage Employment- Full Time,Married,No,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,Pune,KATRAJ ,Pune,MAHARASHTRA,India,officer sales,"201/D/1, Gr, 1st & 2nd Flr, Indra Pusti,Fergussion College Road, Pune, Maharashtra, 411004"
37,Male,Higher Secondary Pass,Telecaller  Excutive,10000,Wage Employment- Full Time,Married,No,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,Pune,Taljaimata Vasahat Padmavati ,Pune,MAHARASHTRA,India,Telecaller  Excutive,"2, Laxmi park colony, Lal bahaddur shastri marg, Above Union bank, Navi Peth, Pune 411 030 M.S. admi"
30,Female,10th Pass,Executive Officer,22000,Salaried,Married,No,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,Bangalore,Bangalore ,Bangalore,KARNATAKA,India,Executive Officer,Bangalore
21,Female,Higher Secondary Pass,tellecaller excutive,10000,Wage Employment- Full Time,Unmarried,No,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,Pune,Bahul,Pune,MAHARASHTRA,India,tellecaller excutive,"2, Laxmi park colony, Lal bahaddur shastri marg, Above Union bank, Navi Peth, Pune 411 030 M.S. admi"
22,Female,10th Pass,EAZYPAY RO,281280,Salaried,Unmarried,No, Certificate Course for CNC Operator,Automotive,Bangalore,Bangalore ,Bangalore,KARNATAKA,India,EAZYPAY RO,"E-38 N P LANE, COTTON PET, BANGALORE SOUTH, BANGALORE, KARNATAKA- 560053, Banglore, Karnataka, India"
22,Female,Higher Secondary Pass,beauy and wellness,5000,Wage Employment- Full Time,Unmarried,No, Certificate Course for CNC Operator,Automotive,South Delhi,sangam vihar ,South Delhi,DELHI,India,helper ,baderpur 
19,Male,Higher Secondary Pass,seales  executive,21435,Wage Employment- Full Time,Unmarried,No,Certificate Course for Fitter Electrical and Electronic Assembly,Capital Goods,Thane,Thane,Thane,MAHARASHTRA,India,executive,mumbai
19,Female,Graduation,Seales executive,12513,Wage Employment- Full Time,Unmarried,No,Certification Course for Self Employed Tailor -1- I,Apparel,Mumbai,Airoli,Thane,MAHARASHTRA,India,exicutive,mumbai
21,Female,Higher Secondary Pass,beauty and wellness ,6000,Part Time,Unmarried,No,Certification Course for Self Employed Tailor -1- I,Apparel,South Delhi,deoli,South Delhi,DELHI,India,helper ,sanik farm 
21,Female,Higher Secondary Pass,Assistant Beautician,7000,Salaried,Unmarried,No,Certification Course for Retail Sales Associate-1_RSA-1,Retail,South Sikkim,Sumbuk,South Sikkim,SIKKIM,India,Assistant Beautician,Gangtok
19,Female,Higher Secondary Pass,Assistant Beauty Therapist,5000,Wage Employment- Full Time,Unmarried,No,Certification Course on CRM Domestic Non Voice ,IT-ITeS,Kolkata,Bongaon,Kamrup,ASSAM,India,Assistant Beauty Therapist,Guwahati
20,Female,Higher Secondary Pass,Assistant Beauty Therapist,8334,Wage Employment- Full Time,Unmarried,No,Certificate Course for Data Entry Operator - 2,Others,Kolkata,"D/O: Motilal Singh, village 9th mile, kamala bagan amerigog guwahati 23",Kamrup,ASSAM,India,Assistant Beauty Therapist,Guwahati
28,Female,Higher Secondary Pass,Beautician,5000,Wage Employment- Full Time,Unmarried,No,Certificate Course for Data Entry Operator - 2,Others,Pune,Yerwada,Pune,MAHARASHTRA,India,Beautician,Viman nagar
19,Female,Higher Secondary Pass,beautician,8000,Salaried,Unmarried,No,Certificate Course for Data Entry Operator - 2,Others,Hyderabad,Kanajiguda,Hyderabad,TELANGANA,India,beautician,marredpally
33,Female,10th Pass,BEAUTY AND WELLNESS,5000,Part Time,Unmarried,No,Certificate Course for Assistant Beauty Therapist (Alankrit),Beauty & Wellness,South Delhi,Sharol,Gurgaon,HARYANA,India,HELPER,ADARSH ENCLAVE 
26,Female,Graduation,Bpm funcation,17747,Wage Employment- Full Time,Unmarried,No,Certificate Course on Aari and Embroidery Work-I,Apparel,Thane,Mharal,Thane,MAHARASHTRA,India,associate,mumbai
38,Female,10th Pass,BEAUTICIAN,8000,Self Employed,Married,No,Certificate Course for Front Office Associate - 2,Tourism & Hospitality,North 24 Parganas,Barasat,North 24 Parganas,WEST BENGAL,India,BEAUTICIAN,KOLKATA
26,Female,Higher Secondary Pass,beautician,7000,Self Employed,Unmarried,No,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,Kolkata,Ridha,Ballia,UTTAR PRADESH,India,beautician,kolkata
21,Female,Higher Secondary Pass,BEAUTICIAN,7000,Self Employed,Married,No,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,Kolkata,Titagar,North 24 Parganas,WEST BENGAL,India,BEAUTICIAN,KOLKATA
23,Female,10th Pass,BEAUTICIAN,7000,Self Employed,Unmarried,No,Certificate Course for Data Entry Operator - 2- 1,IT-ITeS,Kolkata,Kolkata,Kolkata,WEST BENGAL,India,BEAUTICIAN,KOLKATA
35,Female,Post Graduation,Beautician,6500,Self Employed,Married,No,Data Entry Operator,IT-ITeS,Pune,Pune,Pune,MAHARASHTRA,India,Beautician,pune
24,Male,10th Pass,MST,14125,Wage Employment- Full Time,Unmarried,No,Certificate Course for Data Entry Operator - 2,Others,Dehradun,SHASTRI NAGAR,Dehradun,UTTARAKHAND,India,MST,Dehradun
29,Male,Graduation,Service Assistant,10000,Salaried,Unmarried,No,Certificate Course for Data Entry Operator - 2,Others,Pune,Wagholi ,Pune,MAHARASHTRA,India,Service Assistant,"504, Top Floor, Renaissance Business Centre, 14/A, Wellesley, Road Camp, PUNE-411001, Maharashtra"
28,Female,Graduation,Assistant Beauty Therapist,6500,Self Employed,Married,No,Certificate Course for Data Entry Operator - 2,Others,Patna,Nwada ,Patna,BIHAR,India,Assistant Beauty Therapist,Patna
26,Female,Higher Secondary Pass,Assistant Beautician,6500,Salaried,Unmarried,No,Self Employed Tailor,Apparel,East Sikkim,Ralang,East Sikkim,SIKKIM,India,Assistant Beautician,Gangtok
20,Female,Higher Secondary Pass,Assistant Beauty Therapist,6000,Self Employed,Unmarried,No,Self Employed Tailor,Apparel,Patna,patna,Patna,BIHAR,India,Assistant Beauty Therapist,Patna
18,Male,Higher Secondary Pass,Relationship Executive,15000,Wage Employment- Full Time,Unmarried,No,Self Employed Tailor,Apparel,Pune,Pimpri,Pune,MAHARASHTRA,India,Relationship Executive,Pune
25,Male,Higher Secondary Pass,Team Leader,16000,Wage Employment- Full Time,Unmarried,No,Self Employed Tailor,Apparel,Pune,Pimpri,Pune,MAHARASHTRA,India,Team Leader,Pune
22,Male,Higher Secondary Pass,Customer Service Representative,12400,Wage Employment- Full Time,Unmarried,No,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,Pune,Bhosri,Pune,MAHARASHTRA,India,Customer Service Representative,Pune
20,Male,Higher Secondary Pass,Assistant Desktop Support Engineer at ITSOFT SOLUTIONS,10000,Wage Employment- Full Time,Unmarried,No,Certification Course for Retail Sales Associate-1_RSA-1,Retail,Thane,Talawali naka,Thane,MAHARASHTRA,India,Assistant Desktop Support Engineer at ITSOFT SOLUT,Airoli
22,Male,Higher Secondary Pass,Sales Marketing,12500,Salaried,Unmarried,No,Certification Course for Self Employed Tailor -1- I,Apparel,Jaipur,Khishanpura ,Jaipur,RAJASTHAN,India,Sales Marketing,Jaipur
